0.0625,0.0026033,591.23,0.0625,0.25129,9.6258e+05,0.0625,0.22208,39301
0.0625,0.0026033,591.23,0.0625,0.25129,9.6258e+05,0.0625,0.22208,39301
0.0625,0.0026033,591.23,0.0625,0.25129,9.6258e+05,0.0625,0.22208,39301
-0.0625,0.81872,590.82,0.0625,0.25129,9.6258e+05,0.0625,0.22208,39301
